,lat,lon,elevation
263,40.63609074074074,-122.73283796296296,980.0
264,36.86407889455783,-119.60956105442176,140.0
265,36.86407889455783,-119.60956105442176,140.0
266,36.86407889455783,-119.60956105442176,140.0
267,38.65304617169156,-121.03158908612755,368.0
268,38.65304617169156,-121.03158908612755,368.0
269,38.65304617169156,-121.03158908612755,368.0
270,34.119205621368714,-118.3252524716156,270.0
271,35.35057057692308,-120.46414294871794,513.0
272,38.02767974589193,-122.27328585420663,13.0
273,34.119205621368714,-118.3252524716156,270.0
274,33.91605067612942,-117.35711752136751,447.0
275,33.91605067612942,-117.35711752136751,447.0
276,33.91605067612942,-117.35711752136751,447.0
277,33.91605067612942,-117.35711752136751,447.0
278,48.508742857142856,-121.39242857142858,436.0
279,34.87645916666666,-117.4258625,834.0
280,34.87645916666666,-117.4258625,834.0
281,34.87645916666666,-117.4258625,834.0
282,34.87645916666666,-117.4258625,834.0
283,34.87645916666666,-117.4258625,834.0
284,34.87645916666666,-117.4258625,834.0
285,35.42976458333333,-119.23501333333334,101.0
286,35.42976458333333,-119.23501333333334,101.0
287,35.42976458333333,-119.23501333333334,101.0
288,35.42976458333333,-119.23501333333334,101.0
289,48.508742857142856,-121.39242857142858,436.0
290,35.42976458333333,-119.23501333333334,101.0
291,35.42976458333333,-119.23501333333334,101.0
292,34.24009523809524,-114.85819047619049,812.0
293,34.24009523809524,-114.85819047619049,812.0
294,34.24009523809524,-114.85819047619049,812.0
295,34.24009523809524,-114.85819047619049,812.0
296,34.24009523809524,-114.85819047619049,812.0
297,34.24009523809524,-114.85819047619049,812.0
298,33.8500085959411,-117.94313486164044,43.0
299,33.8500085959411,-117.94313486164044,43.0
300,47.40686538461539,-120.33207692307693,271.0
301,34.829395100529105,-118.48891957671958,853.0
302,34.829395100529105,-118.48891957671958,853.0
303,34.829395100529105,-118.48891957671958,853.0
304,33.87886098412699,-116.34256063492064,291.0
305,36.45234055555556,-118.95361666666668,875.0
306,32.88248333333333,-115.44741666666664,-36.0
307,32.88248333333333,-115.44741666666664,-36.0
308,34.27617045454545,-119.08211818181816,111.0
309,39.60726785583464,-117.18389826007326,1706.0
310,39.60726785583464,-117.18389826007326,1706.0
311,47.40686538461539,-120.33207692307693,271.0
312,39.60726785583464,-117.18389826007326,1706.0
313,39.60726785583464,-117.18389826007326,1706.0
314,39.60726785583464,-117.18389826007326,1706.0
315,39.60726785583464,-117.18389826007326,1706.0
316,39.60726785583464,-117.18389826007326,1706.0
317,39.60726785583464,-117.18389826007326,1706.0
318,36.1447238377193,-115.03984320175438,523.0
319,36.1447238377193,-115.03984320175438,523.0
320,36.1447238377193,-115.03984320175438,523.0
321,47.89409666666667,-116.62865,892.0
322,47.40686538461539,-120.33207692307693,271.0
323,47.89409666666667,-116.62865,892.0
324,47.89409666666667,-116.62865,892.0
325,47.89409666666667,-116.62865,892.0
326,44.1331656547619,-115.62759918981482,1659.0
327,44.1331656547619,-115.62759918981482,1659.0
328,44.1331656547619,-115.62759918981482,1659.0
329,44.1331656547619,-115.62759918981482,1659.0
330,44.1331656547619,-115.62759918981482,1659.0
331,42.94744675213676,-112.7508664021164,1324.0
332,42.94744675213676,-112.7508664021164,1324.0
333,47.40686538461539,-120.33207692307693,271.0
334,42.94744675213676,-112.7508664021164,1324.0
335,47.22078544871795,-114.17356346153844,889.0
336,47.22078544871795,-114.17356346153844,889.0
337,46.9769828125,-110.5825,2531.0
338,46.9769828125,-110.5825,2531.0
339,46.9769828125,-110.5825,2531.0
340,46.44603114668856,-121.189894499179,1501.0
341,46.44603114668856,-121.189894499179,1501.0
342,46.44603114668856,-121.189894499179,1501.0
343,46.44603114668856,-121.189894499179,1501.0
344,47.43352377751528,-122.37676919678128,0.0
345,46.035314285714286,-108.35314285714288,994.0
346,46.035314285714286,-108.35314285714288,994.0
347,46.035314285714286,-108.35314285714288,994.0
348,42.62126659722222,-109.52706597222222,2182.0
349,42.62126659722222,-109.52706597222222,2182.0
350,42.62126659722222,-109.52706597222222,2182.0
351,44.63035,-106.91325,1428.0
352,44.17854166666667,-104.29951666666668,1672.0
353,42.228042916666666,-105.72526875,2252.0
354,42.228042916666666,-105.72526875,2252.0
355,47.43352377751528,-122.37676919678128,0.0
356,38.3482992816092,-111.6842974137931,2395.0
357,38.3482992816092,-111.6842974137931,2395.0
358,38.3482992816092,-111.6842974137931,2395.0
359,38.3482992816092,-111.6842974137931,2395.0
360,38.3482992816092,-111.6842974137931,2395.0
361,40.81883872189153,-112.01718678902115,1287.0
362,35.339845833333335,-114.01671666666668,1096.0
363,35.339845833333335,-114.01671666666668,1096.0
364,35.339845833333335,-114.01671666666668,1096.0
365,33.493766666666666,-113.4000350877193,517.0
366,47.43352377751528,-122.37676919678128,0.0
367,48.55841238095238,-122.41202607142858,3.0
368,47.31644375,-119.630625,598.0
369,33.58317288124341,-111.7776066959511,519.0
370,32.05153128367003,-111.13837373737374,930.0
371,33.58317288124341,-111.7776066959511,519.0
372,35.38377333333333,-109.40651904761904,2011.0
373,32.05153128367003,-111.13837373737374,930.0
374,34.57158904713902,-107.12070798291091,1684.0
375,33.58317288124341,-111.7776066959511,519.0
376,35.38377333333333,-109.40651904761904,2011.0
377,32.05153128367003,-111.13837373737374,930.0
378,34.57158904713902,-107.12070798291091,1684.0
379,47.31644375,-119.630625,598.0
380,47.31644375,-119.630625,598.0
381,38.25297371591372,-105.29034607244606,2522.0
382,31.740090444444444,-106.23889127777778,1222.0
383,39.784665625,-107.49902291666666,2857.0
384,40.51420333333333,-103.26195185185183,1223.0
385,38.25297371591372,-105.29034607244606,2522.0
386,38.25297371591372,-105.29034607244606,2522.0
387,45.43485734693877,-118.93871530612246,794.0
388,42.78336811594203,-123.06836594202898,685.0
389,43.55137142857143,-118.41857142857144,1695.0
390,34.87645916666666,-117.4258625,834.0
391,40.63609074074074,-122.73283796296296,980.0
392,43.55137142857143,-118.41857142857144,1695.0
393,43.55137142857143,-118.41857142857144,1695.0
394,41.205322222222215,-121.37036111111112,1133.0
395,40.63609074074074,-122.73283796296296,980.0
396,41.205322222222215,-121.37036111111112,1133.0
397,40.63609074074074,-122.73283796296296,980.0
398,39.57250583333333,-121.67242156862746,46.0
399,38.65304617169156,-121.03158908612755,368.0
400,35.35057057692308,-120.46414294871794,513.0
401,33.8500085959411,-117.94313486164044,43.0
402,38.02767974589193,-122.27328585420663,13.0
403,37.49838095238096,-120.56642927170869,78.0
404,38.02767974589193,-122.27328585420663,13.0
405,39.57250583333333,-121.67242156862746,46.0
406,38.65304617169156,-121.03158908612755,368.0
407,35.35057057692308,-120.46414294871794,513.0
408,37.49838095238096,-120.56642927170869,78.0
409,38.02767974589193,-122.27328585420663,13.0
410,37.49838095238096,-120.56642927170869,78.0
411,39.57250583333333,-121.67242156862746,46.0
412,34.829395100529105,-118.48891957671958,853.0
413,37.49838095238096,-120.56642927170869,78.0
414,39.57250583333333,-121.67242156862746,46.0
415,34.27617045454545,-119.08211818181816,111.0
416,34.87645916666666,-117.4258625,834.0
417,33.8500085959411,-117.94313486164044,43.0
418,33.87886098412699,-116.34256063492064,291.0
419,32.92121128224206,-117.058744609375,230.0
420,47.81525968864469,-118.3377153846154,387.0
421,34.24009523809524,-114.85819047619049,812.0
422,33.8500085959411,-117.94313486164044,43.0
423,34.829395100529105,-118.48891957671958,853.0
424,33.87886098412699,-116.34256063492064,291.0
425,36.45234055555556,-118.95361666666668,875.0
426,36.1447238377193,-115.03984320175438,523.0
427,34.829395100529105,-118.48891957671958,853.0
428,36.45234055555556,-118.95361666666668,875.0
