Line,ec3,ec3veg,miroc6,mpi,taiesm1
99065,0.7962489910947533,0.8200351512218645,0.8022256180757201,0.8153527818541025,0.7916630814080177
99066,0.7962489910947533,0.8200351512218645,0.8022256180757201,0.8153527818541025,0.7916630814080177
99067,0.7961383393843253,0.8199395048241573,0.802118798376668,0.8152542327952584,0.791549460467273
99068,0.7962489910947533,0.8200351512218645,0.8022256180757201,0.8153527818541025,0.7916630814080177
99069,0.8733093375679275,0.8937408888954048,0.8782566085265372,0.8899676009524277,0.8674106057870529
99070,0.853543382274426,0.8755219753284363,0.8596879160979793,0.8710937564939331,0.8479179391102606
99071,0.853543382274426,0.8755219753284363,0.8596879160979793,0.8710937564939331,0.8479179391102606
99072,0.8143773924841494,0.8379720446819474,0.8207751824222946,0.8322200347950943,0.8090439358827685
99073,0.814384003183403,0.8379776949637099,0.8207815286752828,0.832225915498316,0.8090507693895113
99074,0.814384003183403,0.8379776949637099,0.8207815286752828,0.832225915498316,0.8090507693895113
99079,0.8015725798498061,0.8248953426357526,0.8080025135183635,0.8211426613355991,0.7966952318318811
99080,0.8015725798498061,0.8248953426357526,0.8080025135183635,0.8211426613355991,0.7966952318318811
99081,0.7962674023075383,0.8200510659249135,0.8022433917447194,0.8153691794934886,0.7916819866174425
99082,0.8015725798498061,0.8248953426357526,0.8080025135183635,0.8211426613355991,0.7966952318318811
99083,0.7962342558041299,0.8200224140386545,0.8022113930513702,0.8153396581490135,0.7916479507401748
99084,0.7962342558041299,0.8200224140386545,0.8022113930513702,0.8153396581490135,0.7916479507401748
99085,0.7962342558041299,0.8200224140386545,0.8022113930513702,0.8153396581490135,0.7916479507401748
99086,0.8138964946908083,0.8344157298447732,0.8195739678110116,0.8296521707051739,0.8077105437857454
99087,0.813903044561316,0.8344214515610552,0.8195802854751885,0.829658081975521,0.8077173493982758
99088,0.7996530912368305,0.8226454437692868,0.8050069907651359,0.8179061340900268,0.7941519736122872
99089,0.7962674023075383,0.8200510659249135,0.8022433917447194,0.8153691794934886,0.7916819866174425
99090,0.7962305711034777,0.8200192289898319,0.8022078359494116,0.8153363764457149,0.7916441671702249
99091,0.7962894841787288,0.8200701536331765,0.8022647089871697,0.8153888464086443,0.7917046609548851
99092,0.7962894841787288,0.8200701536331765,0.8022647089871697,0.8153888464086443,0.7917046609548851
99093,0.7962195148940189,0.8200096720358562,0.8021971626131454,0.8153265294706851,0.7916328142928779
99094,0.7962894841787288,0.8200701536331765,0.8022647089871697,0.8153888464086443,0.7917046609548851
99095,0.7962894841787288,0.8200701536331765,0.8022647089871697,0.8153888464086443,0.7917046609548851
99096,0.7963041984074603,0.8200828727521983,0.8022789137201696,0.8154019514737109,0.7917197699613605
99097,0.7963041984074603,0.8200828727521983,0.8022789137201696,0.8154019514737109,0.7917197699613605
