Line,ec3,ec3veg,miroc6,mpi,taiesm1
88209,0.9731202793864213,0.9745258653253648,0.9928017572241493,0.9674228926201307,0.9725276326220953
88210,0.9874577191385198,0.9958366541313599,1.002658282075177,0.9919083658192083,0.9760737003286138
88211,0.9506630410322184,0.9560961600332886,0.9727763169236271,0.9493620783423643,0.9493997892138142
88212,1.0174437010580573,1.0193694547083316,1.0306017068160178,1.0102602717667586,1.0207009330879437
88213,0.9644362119678331,0.9699561382179342,0.9844365096434452,0.9601321087445738,0.9642830828432787
88214,0.9614845597320147,0.9662063941436531,0.9850416544275663,0.9582081790539526,0.9669730715577514
88215,1.0835297683132363,1.0846526360712572,1.0909578315171355,1.0978080810976212,1.089582503131728
88216,0.9614553267508944,0.9661770175998569,0.9850117052164269,0.9581790456879259,0.9669436717038914
88217,1.0761023199776532,1.080174870475624,1.0856203804853553,1.0802961447781676,1.0789664238117616
88218,1.0294869549273271,1.0363427520831106,1.0430043534409164,1.021254254470975,1.0323408478770728
88219,1.045830687167606,1.0477018470481871,1.0549495689195318,1.0391149708838792,1.0458802453371037
88220,0.9628491676638247,0.9746793985638365,0.9926382721054774,0.9602822124998439,0.962709206816637
88221,1.029111405086443,1.0359647012940418,1.0426238725449697,1.020881707863237,1.0319642569554464
88222,0.9481127167190959,0.9549649817088846,0.972847993530323,0.9473169680299492,0.9494791956163239
88223,1.0294243432137566,1.0362797234111651,1.042940919621267,1.0211921434567874,1.032278062594399
88224,0.9467130606501898,0.9521236051821356,0.9687344564514051,0.945417503426711,0.945455057610464
88225,0.9874577191385198,0.9947374167224181,1.0022922152403362,0.9919083658192083,0.9760737003286138
88227,0.9106365686456012,0.9202429194921595,0.9308845337487287,0.915204430999357,0.909026310759506
88228,0.9336578330691473,0.9403674703986815,0.9564293355510872,0.9341597177412158,0.931610910263375
88229,0.9336578330691473,0.9403674703986815,0.9564293355510872,0.9341597177412158,0.931610910263375
88230,0.9138821276719059,0.9227758224241861,0.9316350696579578,0.9166500835500972,0.9086581675334517
88231,0.9467130606501898,0.9521236051821356,0.9687344564514051,0.945417503426711,0.945455057610464
88232,0.9481127167190959,0.9549649817088846,0.972847993530323,0.9473169680299492,0.9494791956163239
88233,0.9235358390980599,0.9374046690635124,0.9522192439586284,0.9299349030221316,0.9234924030274059
88234,0.9178482289036786,0.928213748652541,0.9391066885938552,0.9222756113638588,0.9161389837777032
88235,0.922367690410009,0.930105245977186,0.9445927524272639,0.9251652295949749,0.9214468552000725
88237,0.9314931657220432,0.9419609613675022,0.9500639838836314,0.9371907886682406,0.9263577187614085
88238,0.9741457914574797,0.9796935621701074,0.9859877815466639,0.9772477683798727,0.9663152436341724
88239,0.9262651640069485,0.9398259449011362,0.9532814747002044,0.9297874790072352,0.9239868746064506
88240,0.932984101853809,0.943820639925042,0.9628958820425029,0.9370586676340955,0.9368794009421941
88241,0.9314557849813384,0.943820639925042,0.9603851694830065,0.9370586676340955,0.9314119764169333
88242,0.908216530053513,0.917808322568628,0.9284336238926839,0.9127774899285914,0.9066086966690512
88243,0.9150065187258166,0.9246700211915542,0.9353747591623158,0.9196015771499325,0.9133866648923692
88245,0.9083062632007153,0.9178880315382311,0.928502414062078,0.9128624364625973,0.9066477750714957
88246,0.9091370785351786,0.9187276111853372,0.9293517025399209,0.9136974192665209,0.9075294721632643
88247,0.9083062632007153,0.9178880315382311,0.928502414062078,0.9128624364625973,0.9067001259406182
88248,0.9138283603957122,0.9249882051003772,0.9336569033776544,0.9177792330054961,0.9099885605632994
88249,0.9111439809375255,0.9244526235636105,0.9333486773879649,0.9174698427735457,0.9056553082550276
88250,0.9774622921631748,0.98284995667183,0.979464286577138,0.9807101208560778,0.9715721882428731
88251,1.0150556970274198,1.016392282299865,1.0218176792916647,1.0195337559164168,1.0151810085429602
88252,0.9719956434219396,0.9775311690184829,0.983811495707162,0.9750907736180575,0.9641823792918608
88253,0.9702540508999726,0.9738848781841664,0.9781912756045762,0.9719863191573875,0.9643591942406081
88254,0.9259007090900746,0.9359496493210167,0.9469836973367266,0.9297820229106916,0.9235244783280404
88255,0.9259007090900746,0.9359496493210167,0.9469836973367266,0.9297820229106916,0.9235244783280404
88256,0.9178482289036786,0.928213748652541,0.9391066885938552,0.9222756113638588,0.9161389837777032
88257,0.8982579402981172,0.9124950759579151,0.9252683594297749,0.9040426637193641,0.897641368470312
88258,0.9017679480378503,0.9160607163329033,0.9280293076143751,0.9075752756834184,0.9011489669111227
88259,0.8982579402981172,0.9124950759579151,0.9252683594297749,0.9040426637193641,0.897641368470312
88260,0.8999545089979578,0.9142185347943771,0.9270159435780881,0.905750158212625,0.899336772631085
88261,0.8982609145920916,0.9124976033415433,0.9252704948309417,0.9040454551346891,0.8976443623622846
88262,0.8982609145920916,0.9124976033415433,0.9252704948309417,0.9040454551346891,0.8976443623622846
88263,0.8982609145920916,0.9124976033415433,0.9252704948309417,0.9040454551346891,0.8976443623622846
88264,0.9117399408863426,0.9256616494607213,0.9340238243086735,0.9181695411152325,0.9064290471438239
88265,0.9057753444446106,0.9157196366002402,0.9214670464599866,0.9100624207994927,0.8991361399388691
88266,0.9111439809375255,0.9260565559495784,0.9333486773879649,0.9182627529720965,0.9056553082550276
88267,0.952369838547386,0.9605518843021421,0.9646634885571957,0.9604534948856751,0.9497813118883365
88268,0.952369838547386,0.9605518843021421,0.9646634885571957,0.9604534948856751,0.9497813118883365
88269,0.9187440784037215,0.9269858432677788,0.932184786608009,0.922069319597778,0.9132782196901325
88270,0.9059453308521421,0.9206177885873453,0.9280293076143751,0.9123074599228426,0.901393645515342
88271,0.908159405822356,0.9206456714022955,0.9297887160660071,0.9115841748630452,0.9034243207474631
88272,0.9243313288317231,0.9352357568944271,0.9431882265089704,0.927162298227092,0.9192951611931743
88273,0.9149757835656269,0.9257741826612705,0.9336569033776544,0.9177792330054961,0.9099885605632994
88274,0.9007452258987401,0.9097085725031456,0.9157743770271708,0.9051136630903046,0.8949274598143663
88275,0.9025899744569406,0.9115716782174539,0.917489072374236,0.9069673583161963,0.8967602934433642
88276,0.9007452258987401,0.9097085725031456,0.9157743770271708,0.9051136630903046,0.8949274598143663
88277,0.9032422506747767,0.9131597909915999,0.9195660076187199,0.9071489697371335,0.897229370536696
88278,0.9032422506747767,0.9131597909915999,0.9195660076187199,0.9071489697371335,0.897229370536696
