time,AVA,AZPS,BANC,BPAT,CISO,CHPD,EPE,IPCO,LDWP,MONT,NEVP,PACE,PACW,PGE,PNM,PSCO,PSEI,SCL,SRP,TEPC,WACM,WALC,AECI,AEC,AVRN,CPLE,CPLW,DEAA,DOPD,DUK,EEI,ERCO,FMPP,FPC,FPL,GCPD,GRID,GRIF,GVL,GWA,HGMA,HST,IID,ISNE,JEA,LGEE,MISO,NSB,NWMT,NYIS,OVEC,PJM,SCEG,SC,SEC,SEPA,SOCO,SPA,SWPP,TAL,TEC,TIDC,TPWR,TVA,WAUW,WWA,YAD,BCHA,CEN,HQT,NBSO,IESO,MHEB,AESO,SPC,GLHB
2050-01-01 00:00:00,1613.4989508962017,2727.3459724665645,1749.823105691502,7296.663011224677,23676.383565011933,1019.219712109204,1663.1349766647347,2154.931387075372,2949.716051891697,1701.7294607668414,3508.983288343893,5437.247899060621,2471.546547620307,2565.0934729095097,1522.0590023938094,5617.6218344951785,3601.1078761571966,1224.3853752153318,3468.771725693324,1486.9294277434992,4394.743001465055,912.1803917507524,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2050-01-01 01:00:00,1691.871069916887,2991.8038451924745,1865.6601693450984,7609.679113754841,24399.751963882565,1054.896421155515,1741.599486654491,2285.6452297554038,3052.174545493337,1774.6043688309785,3735.1261668425423,5668.867711607867,2596.5635696281893,2651.132766765491,1626.4015623739558,6027.449707209078,3752.186101107256,1265.3240149691906,3543.2869095062133,1599.3429106387175,4559.6450520926655,891.7668214586607,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2050-01-01 02:00:00,1738.8707985991375,3218.8391385252785,2041.731474337724,7930.113423440803,26284.998251018173,1073.3003759011883,1800.8765995973392,2369.364613077867,3285.4218004463946,1797.5655626227742,4022.660250451951,5765.633830371629,2732.3630617321987,2801.4182448902748,1700.864005863737,6089.419801352619,3874.1184528735375,1306.6868315741413,3666.806498707524,1638.1621407767484,4589.310708170233,930.7061725096728,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2050-01-01 03:00:00,1706.6258831276482,3172.981904188716,2096.9713976155845,7882.771086467024,27201.93873448531,1059.9621981280184,1802.4502573444747,2350.6356282078104,3333.963128712532,1767.501056607099,4067.873730309545,5680.35445288519,2713.643724761134,2793.4964161148628,1679.1834567683195,5937.300750766914,3818.678228629684,1281.7003557536952,3593.2016252781805,1605.47461505467,4538.801576307412,938.0322941900416,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2050-01-01 04:00:00,1665.606931471268,3093.289672882496,2074.348175296319,7755.570127782847,27094.3934032867,1051.713474831898,1789.0206745352502,2323.019905018935,3274.5442491826057,1736.6158794704377,4038.0497226751936,5588.9084291367,2658.920218920343,2733.1369164224884,1660.630681025185,5779.115989384654,3713.5483609022167,1242.8210152546,3503.241386782681,1552.80972218772,4497.445248722479,928.411540795573,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2050-01-01 05:00:00,1608.2658863076113,2939.4633229416613,2029.9787953795203,7517.706505097284,26453.366010602,1034.103758586854,1748.165251460323,2245.478693562772,3184.8107171197667,1672.979288920473,3970.062317668238,5408.474687722224,2564.2034663699906,2635.844209466979,1592.3686232364244,5499.794304783926,3565.463097334742,1188.1636337280906,3350.1272877290776,1460.769019719486,4386.370600208864,903.3358874922689,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2050-01-01 06:00:00,1514.7699230229914,2683.669796167371,1931.680477112789,7108.255813711202,25284.760537075763,1001.4292341295196,1677.328171580944,2111.0410128569665,3025.8837390699327,1586.7251051252033,3831.35907028428,5151.989296854286,2407.39481014992,2464.098018723434,1487.370983092397,5121.483781258545,3319.0864179964337,1111.4553537912327,3092.665866016749,1340.5762334751132,4245.735266134901,873.0486465379872,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2050-01-01 07:00:00,1399.2479893777054,2438.6324879903327,1784.8074999098053,6567.072194901449,23545.64483805179,956.5075456544088,1609.044261608149,1992.3821302615925,2779.1817563922777,1515.397199711383,3655.155446087056,4905.604783179792,2226.6807157064777,2229.4053372129097,1397.421039928728,4814.539660929182,3010.576307716067,1002.7356862463936,2839.804699100283,1247.5450638424154,4181.931859368699,880.2711406668054,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2050-01-01 08:00:00,1306.9087558323436,2294.296862536287,1646.044540067956,6132.626203118201,21803.77913787512,929.4051671754414,1563.471039582348,1923.517203203903,2526.776583698237,1471.993447192135,3487.9749777936004,4746.798996779865,2057.6462755646826,2013.4408443746863,1344.2848037008737,4636.42318759961,2725.5057861867967,897.1520910900413,2672.5649608606727,1192.2506104443326,4120.510458864739,859.3423212174863,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2050-01-01 09:00:00,1238.3803997173943,2192.4024883217207,1549.1707031688104,5888.864609695077,20549.220351786,913.8440569654488,1537.9610719839184,1883.661173939772,2309.1742101132186,1447.7708993239848,3367.37105392221,4665.882997315527,1938.7798714164232,1865.7824419320464,1311.988469490887,4565.828025470687,2542.931572710494,824.3692728181212,2565.517816137632,1156.8530579767146,4084.5757623268814,853.4108199663377,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2050-01-01 10:00:00,1210.8901205450975,2116.5109096459714,1496.3290816876838,5781.477574363753,19747.33262613507,913.6528729973372,1521.8010366742617,1877.1034110928215,2183.384442546583,1433.6012517347672,3305.151388637852,4627.720962316869,1880.5547292831711,1772.4607823861245,1297.846363805416,4532.570116948587,2440.1931737664463,779.3462049895693,2503.6268799110485,1135.9099339327884,4063.554949861315,854.5510015988249,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2050-01-01 11:00:00,1199.3498753031165,2138.863131179892,1475.189858182524,5785.401261815823,19288.75487279045,924.0184984802312,1525.2490578978532,1884.5658676251785,2106.482244569658,1433.8960788304423,3277.657562316402,4646.964105434239,1869.9549019001447,1741.2731212430335,1303.4492928424795,4571.517321951798,2416.2607845760085,764.8105490467267,2506.7082329173645,1146.8011093486368,4084.533869380471,860.5283963276503,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2050-01-01 12:00:00,1212.3617967915388,2260.250587546845,1477.466477848093,5888.359098562841,19170.855903972868,944.9373790801318,1549.424228108216,1927.1990671236429,2078.6082292299475,1448.9328820113496,3289.5149790012792,4729.104453665309,1892.19824963544,1757.6252642004524,1336.5952653741,4709.349627353548,2481.742089003332,779.61824994896,2605.401794498074,1210.824345506045,4138.612282542615,882.4354021411291,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2050-01-01 13:00:00,1261.1130620722683,2528.117681020575,1538.3537291826783,6203.417103518231,19634.94854741825,979.8073006463072,1608.019641093977,2035.8099610884608,2135.1873770028137,1504.947120373903,3366.8588893217925,4936.307540970252,2002.3017510309064,1855.324272123538,1425.9343093688472,5022.422396247794,2672.505148338748,832.7395732482253,2830.777999231732,1334.1082032066768,4252.8630618240495,929.3675374733548,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2050-01-01 14:00:00,1381.9463548944,2878.5623002619805,1673.1254194550318,6814.513242427347,20938.36629743113,1041.127119712029,1699.5277041713666,2223.94428417076,2320.423489188838,1625.2219287380854,3542.555795759298,5266.561120889665,2248.299265308975,2083.412175531873,1560.0152518167515,5483.71418015134,2997.9130515307274,950.2259896246456,3144.8072511187493,1466.801716398336,4412.311938074857,985.9882757168012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2050-01-01 15:00:00,1544.1450914652544,3016.5867057842424,1884.8113157418256,7622.170007674934,23144.015902964467,1118.788438007677,1727.521523349371,2383.8127422115376,2609.41486592638,1736.446937577836,3747.456905613132,5527.495454864292,2584.7241441789456,2420.851373386874,1602.406248769077,5717.396964363252,3380.652269155764,1127.168380917415,3240.4915944362856,1458.8887151192205,4510.225782630184,983.7192930588864,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2050-01-01 16:00:00,1623.1554982647642,2957.273071749828,1978.760919757391,8002.439392373114,24461.57955327906,1139.5562430578548,1728.812258673297,2397.322929009596,2765.31684340532,1748.5408655192114,3758.0976477228073,5565.662029443794,2772.0982935670468,2622.743605229304,1580.331207602576,5713.927094806255,3610.060377751016,1236.773102097249,3298.0349382514687,1402.9150586276585,4514.799918496478,950.3977364584346,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2050-01-01 17:00:00,1621.4029416581668,2906.779412874014,1956.5255278598213,7947.670018544644,24387.4959132152,1107.435568814735,1719.5186175318413,2333.284918880085,2965.8727197237986,1749.4932167395618,3717.036818753146,5562.267744470176,2739.0236828253733,2633.176833522306,1551.4564935413966,5673.720631084258,3634.128928362694,1245.4429663266935,3415.0476899384525,1396.7349015462758,4498.133283989439,925.5092546415624,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2050-01-01 18:00:00,1597.2049508045516,2812.959774817113,1925.2804411431428,7749.319737785113,24389.331864872824,1065.566909144594,1702.584959535308,2268.44347101542,3083.0079500344827,1730.7379880737644,3661.219149231791,5526.018565056623,2673.208210230073,2624.516921852524,1510.9460069524998,5609.202757451327,3574.837002896911,1228.3363641190335,3570.504058624672,1389.4006654954555,4456.265903007681,897.4292775355946,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
