time,AVA,AZPS,BANC,BPAT,CISO,CHPD,EPE,IPCO,LDWP,MONT,NEVP,PACE,PACW,PGE,PNM,PSCO,PSEI,SCL,SRP,TEPC,WACM,WALC,AECI,AEC,AVRN,CPLE,CPLW,DEAA,DOPD,DUK,EEI,ERCO,FMPP,FPC,FPL,GCPD,GRID,GRIF,GVL,GWA,HGMA,HST,IID,ISNE,JEA,LGEE,MISO,NSB,NWMT,NYIS,OVEC,PJM,SCEG,SC,SEC,SEPA,SOCO,SPA,SWPP,TAL,TEC,TIDC,TPWR,TVA,WAUW,WWA,YAD,BCHA,CEN,HQT,NBSO,IESO,MHEB,AESO,SPC,GLHB
2050-01-01 00:00:00,1619.9981454335443,2722.4291286116013,1762.2023645032596,7608.083146423824,24217.770732412955,1039.4434981885747,1679.1142297861445,2189.792215082526,3213.1075046394694,1713.2619943254756,3534.4780171425327,5508.2730603110085,2522.4815900139897,2623.337046282926,1519.639000374368,5762.108253544123,3781.124834840025,1263.864778305955,3404.420832975767,1485.765113475198,4472.862408366127,913.4298579204664,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2050-01-01 01:00:00,1712.7815219066024,2951.764849013988,1864.923308701541,8037.881799653662,24737.191910687317,1084.8834143076872,1757.0105885538064,2319.125430910788,3148.6402354202414,1783.7405317800258,3755.382252737352,5747.879637978777,2681.069435417707,2773.402963350821,1638.4424623515995,6165.522890947755,4049.4868359016273,1337.057832349539,3356.9076750697577,1578.8702996720826,4635.331674695781,886.1702715865266,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2050-01-01 02:00:00,1788.886339169131,3142.8560435047407,2033.1838908724628,8458.629325966273,26559.39996600225,1121.244696347974,1815.1513990524647,2405.4334895803186,3349.841317303951,1807.6003645504168,4041.6939863358666,5857.481629257672,2848.703329017769,2949.2990907603703,1716.736101288814,6234.283469537461,4278.702021630412,1412.7393457587586,3462.288844580621,1598.380135375674,4666.889496338426,931.1967219147988,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2050-01-01 03:00:00,1782.6382018470167,3077.8892882648115,2082.5289290018663,8502.616932488389,27367.61456733958,1124.8177879687616,1816.0148677719828,2390.5012285526245,3373.044302272782,1778.2847243502365,4085.859737612695,5776.766117554389,2860.0819716429737,2969.8794361889736,1697.609682491685,6076.128432777388,4304.178511137924,1412.008189484186,3353.693036935309,1554.9910175574007,4615.299127009846,938.6473113546768,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2050-01-01 04:00:00,1766.485733637865,2987.732319321032,2056.66351985095,8451.773795415545,27072.07935286605,1129.9934743977406,1802.017133740664,2368.4080127708226,3297.305811805608,1749.4963714969638,4054.2895156770674,5687.602026697477,2831.983601598879,2930.173685919795,1680.8812855330418,5915.302927443842,4263.600179099759,1395.319886016421,3231.439505629538,1497.9059018681078,4572.320943226276,929.1217391880684,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2050-01-01 05:00:00,1728.6422720862397,2847.249806736442,2011.5572792905944,8275.295872456732,26433.228940710196,1123.890395059925,1760.451521638118,2297.079622147617,3204.136572177033,1690.952068492369,3986.127489239984,5508.59449334024,2763.8919848452238,2855.1870283413377,1612.984103501179,5630.322505804643,4151.88197789245,1360.2731883780657,3072.9431911075503,1405.6433777487262,4460.165057246901,904.0753724164138,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2050-01-01 06:00:00,1656.6219081424074,2644.4766833030126,1913.5537052812856,7912.25875891283,25261.90224152291,1101.153420658833,1689.3303661476916,2164.3677250065234,3046.497984464352,1607.6933479590832,3846.2018918451326,5250.397652803616,2631.393235222138,2704.0945870209925,1506.709398208008,5241.07175733822,3937.32647811929,1300.3372038718644,2821.367270125542,1307.1716451092038,4315.475082676343,873.7295583988335,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2050-01-01 07:00:00,1561.445279135762,2444.6815396401007,1765.2070067911886,7423.477566699081,23518.976826573456,1065.471910306194,1621.3305317859445,2052.094241600578,2802.372782460999,1543.2550080478231,3667.728189056248,5000.304998180307,2477.883083875324,2489.2295049567365,1415.1175141382969,4922.810162931916,3667.9109598761,1209.680008329271,2623.353851759807,1232.760067374275,4246.806107314227,880.9008010972653,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2050-01-01 08:00:00,1486.908187149213,2342.278553214686,1626.0019305632045,7027.959091815733,21774.93414586794,1047.9583959165843,1576.112404273952,1991.5130756534988,2551.685463549827,1508.6878721514247,3498.801506461515,4836.364862774327,2333.737357630442,2292.6795365763205,1360.3393370043996,4729.98097330232,3409.2065585579585,1119.5785320319862,2505.876544868236,1194.744801448113,4179.708210115033,859.9134085846476,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2050-01-01 09:00:00,1435.051677890929,2282.5660286986185,1529.8649543076162,6817.136166538667,20519.2868695144,1040.2427199615197,1549.8922476479045,1957.869867222327,2336.6598706391087,1492.5530750906264,3377.324475439488,4752.596447195517,2233.971594379813,2162.370283649165,1326.948375523718,4645.050344009273,3247.543405938749,1055.3108791325549,2445.810212489617,1177.5123759206804,4138.367326248382,853.9452991689375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
