time,AVA,AZPS,BANC,BPAT,CISO,CHPD,EPE,IPCO,LDWP,MONT,NEVP,PACE,PACW,PGE,PNM,PSCO,PSEI,SCL,SRP,TEPC,WACM,WALC,AECI,AEC,AVRN,CPLE,CPLW,DEAA,DOPD,DUK,EEI,ERCO,FMPP,FPC,FPL,GCPD,GRID,GRIF,GVL,GWA,HGMA,HST,IID,ISNE,JEA,LGEE,MISO,NSB,NWMT,NYIS,OVEC,PJM,SCEG,SC,SEC,SEPA,SOCO,SPA,SWPP,TAL,TEC,TIDC,TPWR,TVA,WAUW,WWA,YAD,BCHA,CEN,HQT,NBSO,IESO,MHEB,AESO,SPC,GLHB
2050-01-01 00:00:00,1681.5955527312171,2510.411236450002,1722.3687280444528,7567.30706529754,21857.30995710337,1097.3569340446095,1647.0083617137948,2200.948925730343,2671.9421802609613,1729.2280299796969,3530.471245681334,5458.697686765578,2512.319150927296,2595.758797139721,1541.2073214707273,5729.938271756808,3651.0166729362218,1232.3663547809474,3117.942163556228,1373.924034774113,4470.008222559956,864.8172445178972,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2050-01-01 01:00:00,1768.0880382664122,2743.681281080532,1814.258659764501,7962.960353026126,23142.46992484537,1135.522654755832,1724.2918323597014,2320.8541088320526,2826.702175992408,1793.798818278221,3727.042748285052,5686.498129217071,2671.979422920868,2730.3026663328337,1665.75944838136,6099.090497484673,3913.094936742708,1320.79867787874,3167.695080304263,1467.6004185379252,4624.298821694266,885.6173822842005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2050-01-01 02:00:00,1822.4712548486289,2936.5490277601543,1964.6962301522676,8279.495582755408,25288.700373814718,1158.6119958623867,1777.027956560663,2393.1769248187074,3085.7809661811984,1801.3624096400092,3988.1772586405914,5766.586426865268,2810.006371488232,2881.547074897825,1723.3502660794586,6133.130195426669,4098.224968194112,1386.3572671149002,3271.5998365758114,1495.2845930531037,4632.734592937471,919.7436599004124,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2050-01-01 03:00:00,1800.5375130811972,2918.723317803977,1994.9205882488989,8206.998482285444,26255.988344361456,1150.3391091468088,1772.3916447192346,2359.178306938527,3143.2524909142144,1761.01452215415,4007.191029248229,5690.5762556601385,2777.897179714442,2868.7077907153207,1689.4074884991403,5967.133382667797,4059.8917276338966,1368.2125896761338,3163.4914139006737,1474.994112024777,4572.434505186664,922.6837607054512,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2050-01-01 04:00:00,1770.0542119361749,2897.587810481931,1964.927058646474,8094.432422623404,26064.83413780328,1143.5313990135087,1762.3298534873052,2332.2867066615163,3084.8552670122144,1731.6614896629394,3968.276160692481,5604.946651310258,2729.106523541884,2823.4916116961585,1670.1697876391313,5836.922601434496,3972.8594857454136,1336.4294647694232,3029.933983695807,1458.0676873393204,4538.753603312836,916.1269535290664,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2050-01-01 05:00:00,1729.5419164892562,2815.270488918696,1924.9626826994404,7911.500772949103,25480.24111117139,1130.8175974153323,1734.0703277862683,2284.623326730108,3009.156335358488,1681.6023582268365,3907.083590539429,5458.079011627626,2662.322678559914,2761.45191386154,1616.853787969431,5608.110553880355,3845.586658859455,1291.2370595162492,2955.441746277213,1394.9870198171557,4455.941940807019,899.420566157356,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2050-01-01 06:00:00,1666.9040861974534,2667.532926219094,1852.8236096392748,7618.906540363782,24571.96176353492,1109.3201775087991,1686.6743226542558,2187.8386547955843,2894.352988464249,1616.4461940549304,3808.416994645501,5240.765901125911,2551.3413114758587,2647.85231001007,1532.186696976241,5309.7886341078565,3666.648033534077,1234.3772342213822,2825.780559534648,1314.752423929556,4348.897863735062,878.9643705201307,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2050-01-01 07:00:00,1572.230262501416,2481.637959586198,1741.265529629385,7193.912898257055,23220.769235991746,1073.327120818319,1634.0579179274669,2090.110737074169,2719.734348639079,1551.3436078620057,3671.208025444081,5001.129610742125,2425.147491806535,2486.7562955359745,1450.503141649912,5007.273795090463,3447.571565591812,1161.4371986429103,2664.071313676428,1248.2979065399895,4283.168808374663,890.9385774307126,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2050-01-01 08:00:00,1493.7438379396244,2368.0375053305143,1618.6356400779855,6767.836056403842,21718.693605562847,1050.4415885309122,1592.1157227705037,2015.8188828116129,2522.104744476805,1504.4336788089893,3518.6758466159845,4824.798278693548,2265.246859265628,2293.2635969380976,1389.1642381297725,4789.6928201715655,3184.7094415547326,1070.981774787911,2529.5112555595933,1202.306068208761,4200.063654375791,876.0331722729426,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2050-01-01 09:00:00,1422.6824022705653,2291.61208841573,1517.492779407455,6452.778795063835,20504.481581320026,1033.1243831716604,1563.3645747663309,1963.394990350868,2337.131296954968,1473.3461961765288,3386.708681565994,4712.771635653031,2128.4882373573546,2125.824161752906,1345.642109663504,4674.493287930663,2975.2693769176503,995.2798349125404,2427.374553120285,1177.857835583347,4145.225756289039,865.0218654640271,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2050-01-01 10:00:00,1381.5691650677904,2238.5988363669726,1453.2178648808322,6266.394894270901,19592.51118048723,1029.6196526858482,1540.560752353254,1945.31819726197,2202.7182159820504,1450.3278005115408,3303.6285352906034,4651.589541849884,2049.064338210322,2006.4248164527403,1320.2260417929392,4591.396468588278,2837.5297935033723,939.562984012156,2390.326073414477,1165.807088554982,4111.608016970338,864.1105822221094,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2050-01-01 11:00:00,1369.6687364633356,2247.112835248789,1418.39911254155,6200.015304786492,19023.466964332783,1028.720520302497,1535.6691232895446,1937.8835804016496,2115.0690277274416,1444.4620815587489,3258.847263999686,4639.63333760191,2020.95199174091,1956.020366734913,1314.1337521712403,4571.877307664651,2773.4699291787238,912.5021627920212,2403.890488324528,1179.3500261148142,4111.8673554987645,865.3960831474084,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2050-01-01 12:00:00,1375.1092972950592,2289.8641071183715,1400.5642035499886,6229.911926784037,18721.793994612904,1031.524956874547,1540.9822342825987,1951.9417435075195,2061.0148865430792,1450.655225867186,3242.902022843272,4653.804715226424,2021.2578762726823,1944.4089089432184,1324.3972979015382,4604.3284548132015,2780.020137177293,904.390765323602,2443.234764535971,1214.3191196307257,4130.833821367545,876.9120900747531,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2050-01-01 13:00:00,1389.8067497200932,2399.2588281308936,1417.0877233512208,6379.875044601835,18782.582956285525,1045.1092509085413,1560.9276988810875,2000.8676768998484,2064.365022032307,1475.3172992752206,3272.8115597125256,4728.252812890445,2066.176438576762,1969.1819033878417,1364.6469863863772,4712.101362680202,2849.337646707409,914.8106490114732,2532.6244463655808,1280.1683975493584,4160.044784619746,902.644516159857,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2050-01-01 14:00:00,1425.580144827542,2568.3644124654834,1472.6840847602082,6690.208846298426,19262.27821322666,1075.5272930806018,1590.4762263965424,2078.9768455655085,2123.380491875841,1526.886995195004,3347.9301822662096,4855.052486763137,2172.216890454078,2051.6715417073883,1424.6629353961505,4897.825202815926,3006.34864523984,957.8796326120264,2679.838592169537,1359.3331149847097,4203.772782879902,934.0777962350317,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2050-01-01 15:00:00,1489.4048815111234,2724.099845844244,1564.7693685648144,7167.297704737764,20088.12616627534,1121.785709373297,1603.3876515427455,2188.639551805414,2214.214793393614,1607.7976072061258,3424.109013313791,5015.868892326818,2338.4093477268275,2200.1997924191182,1461.5080539843434,5077.714951363149,3253.3557360006,1039.242390189894,2810.3075547001185,1388.3358328814486,4292.420177679273,937.9790009408013,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2050-01-01 16:00:00,1550.0601855150012,2785.1538129255778,1635.592938529334,7640.260002238823,20570.870434761266,1153.4931536028885,1620.969982813125,2262.615303122001,2270.085775156373,1667.4632050600796,3423.912506346685,5158.085566505742,2516.3048962034964,2367.6297759234108,1490.2739777419251,5228.147734951369,3526.9724816527064,1119.2041690001065,2900.3885559546543,1352.8929693557734,4367.651259992054,924.5927423147908,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2050-01-01 17:00:00,1610.7328764729668,2706.250192528011,1712.7829804286298,8006.901301454725,20794.39964624346,1163.256536137976,1624.7246853399156,2276.3661420010185,2373.965478670107,1706.1601506595086,3466.6194172100386,5239.34570254848,2673.689469408418,2538.304736824727,1505.0532381644823,5308.445542515071,3761.21226364508,1194.3095735440088,2947.2057836954496,1322.243218809538,4399.468880196094,914.609906872614,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
