time,AVA,AZPS,BANC,BPAT,CISO,CHPD,EPE,IPCO,LDWP,MONT,NEVP,PACE,PACW,PGE,PNM,PSCO,PSEI,SCL,SRP,TEPC,WACM,WALC,AECI,AEC,AVRN,CPLE,CPLW,DEAA,DOPD,DUK,EEI,ERCO,FMPP,FPC,FPL,GCPD,GRID,GRIF,GVL,GWA,HGMA,HST,IID,ISNE,JEA,LGEE,MISO,NSB,NWMT,NYIS,OVEC,PJM,SCEG,SC,SEC,SEPA,SOCO,SPA,SWPP,TAL,TEC,TIDC,TPWR,TVA,WAUW,WWA,YAD,BCHA,CEN,HQT,NBSO,IESO,MHEB,AESO,SPC,GLHB
2050-01-01 00:00:00,1753.3729202868612,2532.333403657426,1759.5496661864545,7829.6705503155135,22664.063724597727,1144.9210031715031,1663.9161845951148,2235.6980579038263,2846.215361473892,1771.0744352817426,3570.1007888885783,5613.241973323628,2633.03378430028,2692.320569356408,1550.4407690343785,5883.205226167391,3902.9544937465903,1294.5709807097735,2772.227817918273,1376.227858512513,4497.460560712139,856.6736228446117,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2050-01-01 01:00:00,1853.503212323873,2895.1105491277235,1871.2603102361315,8298.396720445244,23987.96778179309,1196.637266694558,1743.1619025152513,2366.7570572968,2915.277434286801,1844.3986628351763,3791.703510203909,5838.871712030476,2806.67061950213,2837.016511574271,1694.0860152785938,6263.230417145345,4220.412028994417,1385.0524008126508,2976.0404043641647,1529.0711607308992,4654.79394907944,888.5424806501201,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2050-01-01 02:00:00,1928.4777348842536,3191.925344057396,2042.1735907238576,8719.144246757862,26236.40038430848,1232.4755197845166,1802.296977652576,2453.06511596633,3191.629386692154,1866.7607639745763,4075.395922350508,5931.073965011084,2973.725705802264,3007.1295891453237,1768.9133345252742,6303.320061406802,4465.083216226269,1465.378549879591,3222.125918340275,1596.854504802944,4678.512799095334,933.4444632188826,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2050-01-01 03:00:00,1925.337907993044,3211.2731625622005,2093.581838655222,8743.668094830033,27378.81840245385,1234.8282105212045,1804.5808244273292,2437.0973847998107,3271.8041788903365,1837.295350611297,4117.990080756186,5841.515963352933,2978.7374681282577,3018.6222848277207,1747.232785429857,6140.260785880052,4479.649587025735,1462.3250757761573,3243.160443729057,1591.869134448728,4624.489645468796,940.7852281650758,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2050-01-01 04:00:00,1908.9028661083555,3178.18806154892,2069.1901507914195,8671.86398711878,27275.627032312925,1235.994008330997,1792.1455062567702,2412.415493670941,3237.04562018378,1807.4585856163303,4086.5944802506874,5748.643731547207,2945.4298323848075,2973.133484720048,1729.592199078967,5974.9082909157305,4422.706076925493,1443.056419165215,3204.175594101734,1558.8206837733826,4580.159914853027,931.2157262009936,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2050-01-01 05:00:00,1869.9291098545827,3070.719631231151,2024.083910231064,8474.425093521564,26636.23237502485,1227.275784241539,1752.497404528794,2336.6000657794893,3171.772050568677,1746.6676851652485,4017.2101038027095,5569.921439801416,2870.971335331944,2891.950702314632,1662.4247685609014,5700.4908450816765,4298.259403892127,1406.2034743266356,3107.9097024179155,1486.2638693605948,4469.355575705851,906.1913243280758,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2050-01-01 06:00:00,1794.8004354798468,2865.877342756106,1925.9329640930443,8106.896343412294,25465.994166101995,1202.4466940391328,1682.5835703853186,2203.715590281924,3035.946760925446,1663.4089646319624,3877.459127837986,5314.291773767819,2732.105705409648,2733.009836213469,1557.427128416874,5320.671325012704,4083.703904118968,1345.2353485631625,2912.788238156238,1387.4377609337669,4327.63900416613,875.9040833737942,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2050-01-01 07:00:00,1696.2329223667628,2666.082199093192,1777.881009860369,7589.668119617855,23726.334221945806,1163.452667001079,1614.5127171208096,2085.9195994689044,2811.223492840885,1594.6272029908268,3698.636182188847,5066.481052036088,2565.282986164484,2508.23095442608,1466.929871617858,5016.745197770523,3800.650737490716,1247.3531642196713,2716.975324491461,1313.0261831988391,4261.94343183485,883.1119342367876,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2050-01-01 08:00:00,1617.4572252471623,2562.644630146968,1637.791700860117,7162.7081887769045,21980.658805843657,1142.9753218929409,1568.9394950950082,2020.3336611841655,2580.100426793376,1556.165964853851,3527.4394210024543,4903.111399853004,2408.4034993211794,2303.4194862763834,1411.9692566055116,4837.874226169157,3523.762804992487,1148.2204519212628,2601.298430537038,1274.4793535917197,4196.467390834294,862.1172200912576,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2050-01-01 09:00:00,1560.514389829218,2495.172736724833,1540.1810033174145,6927.929868484516,20721.74605869685,1132.9931871531203,1543.713603107626,1982.721150554159,2381.4992703758794,1535.6877460631783,3403.6923113887665,4817.3462929940615,2299.3768192717007,2166.087958545342,1378.030981489483,4762.374825273559,3346.643650870204,1079.5661986784282,2538.2314099298387,1254.0575459785423,4155.396816334083,856.1125025109858,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
