time,AVA,AZPS,BANC,BPAT,CISO,CHPD,EPE,IPCO,LDWP,MONT,NEVP,PACE,PACW,PGE,PNM,PSCO,PSEI,SCL,SRP,TEPC,WACM,WALC,AECI,AEC,AVRN,CPLE,CPLW,DEAA,DOPD,DUK,EEI,ERCO,FMPP,FPC,FPL,GCPD,GRID,GRIF,GVL,GWA,HGMA,HST,IID,ISNE,JEA,LGEE,MISO,NSB,NWMT,NYIS,OVEC,PJM,SCEG,SC,SEC,SEPA,SOCO,SPA,SWPP,TAL,TEC,TIDC,TPWR,TVA,WAUW,WWA,YAD,BCHA,CEN,HQT,NBSO,IESO,MHEB,AESO,SPC,GLHB
2030-01-01 10:00:00,1305.269728174352,2441.475556594213,1496.3290816876838,6137.814075216624,19827.33666057007,983.2157233910372,1560.577357582216,1921.1108919929416,2205.550256714717,1456.067226199638,3336.9324889210884,4791.164405676192,2009.6287571671603,1859.61960495202,1353.672354610859,4750.242868361751,2666.578136958493,871.7228475153424,2481.2465040355755,1240.138354885281,4176.544265033109,856.6596318775746,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2030-01-01 11:00:00,1302.2066931984716,2473.5505766615524,1477.4004401131956,6171.682006437832,19368.75890722545,999.857696277874,1562.8890763616184,1933.578120862959,2127.159310025008,1460.256155535891,3310.8356340406594,4809.551823959219,2009.4474611828427,1843.302643393632,1358.727970012575,4777.118101016223,2656.283396153116,856.9291562581823,2513.0520295496417,1262.5048039036917,4195.090400254307,862.6297049734877,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2030-01-01 12:00:00,1321.4352355487,2597.524489330526,1481.2981531945893,6312.070147896284,19249.22720301124,1023.7404075963036,1586.0699819333154,1981.3886710555555,2097.3002964015827,1480.8345657514662,3323.5661578761765,4892.547897024631,2045.0033768164876,1878.6562358203892,1391.6915046657468,4912.686911602584,2739.039055201524,870.4466805888262,2628.705103291823,1327.413979529362,4247.546957217813,884.5367107869664,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2030-01-01 13:00:00,1377.2508427178468,2868.495330366683,1542.9222651727318,6664.558457563109,19714.408336721048,1061.2254739141204,1643.4580735721256,2092.243083654497,2154.044860698092,1539.8442673760023,3402.132418207583,5099.18050110668,2167.840638810376,1999.074368108996,1481.0305486604932,5219.723694322463,2951.6223519530367,926.1483570312702,2873.531882039228,1451.229400910952,4360.17588030061,931.4615244862798,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2030-01-01 14:00:00,1502.887888024101,3223.0782796913227,1678.4308160886426,7317.576537749038,21020.00306726276,1126.206495632143,1733.545758594279,2280.722563449738,2339.44638940776,1661.916353697375,3578.1785675053425,5429.434081026094,2428.8871428865777,2242.0329711020318,1615.2939289868475,5680.260979954212,3317.9432003002094,1053.1820800374492,3200.532410678316,1585.1632293581783,4518.273209719219,988.0969059955509,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2030-01-01 15:00:00,1668.477508701396,3356.4470638699463,1891.8851779199729,8162.66360770806,23229.46238872158,1206.134272712549,1756.0711222596233,2440.0732864211022,2627.776100050729,1774.7888673312154,3783.428920219433,5686.660274051904,2783.833855354254,2584.4290688186,1656.5902986684775,5916.961757253307,3757.960541142505,1251.5414024185964,3280.347982513332,1575.6555370361907,4610.510557579311,985.8059584388992,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2030-01-01 16:00:00,1749.465931229664,3178.316993914508,1987.8979917374984,8590.843782436876,24550.83575496165,1230.7376233984692,1750.6860807239382,2455.654413496813,2786.3247419079544,1788.6800732297806,3793.5457980387255,5712.276217727724,2986.8358018404124,2794.169725441845,1631.4138135683409,5915.378133375801,4048.283479191039,1381.272878115218,3143.644437770563,1466.1968659458475,4611.300362315451,952.3892206105872,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2030-01-01 17:00:00,1752.2345534316526,2905.7394567403708,1973.0312062754988,8546.554893927607,24476.752114897787,1204.021581642078,1739.3328914023891,2397.311489130848,2913.907642792037,1793.3767535276097,3754.580426230596,5701.465650856474,2956.655227598381,2800.88527883867,1601.0795964795689,5878.944161012785,4065.078617330685,1382.9757888580823,3034.807657004457,1370.067539112836,4594.904037174851,927.4275224645916,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2030-01-01 18:00:00,1732.2751677110884,2628.938605347352,1946.6493998062963,8337.724127848875,23939.864243222324,1165.1167526904649,1721.2629309616673,2337.474813603842,3051.227655051421,1780.1631318964794,3699.111999569496,5662.078813717,2886.7881039035838,2779.833117514971,1557.650103835485,5820.462273554223,3980.3297482127873,1353.4834915631686,3148.567114058408,1291.2251901781838,4555.199131124611,897.9370032648386,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2030-01-01 19:00:00,1710.2771038103062,2548.259394078445,1906.6055015315,8093.563867666538,23985.82631715883,1129.5910951166252,1699.6945002082812,2271.812550624792,3126.540584735738,1759.1504534769826,3637.278834550653,5598.576519795023,2801.224695010442,2757.272487811675,1513.3091317516448,5735.862094775817,3904.5037490381233,1323.0027955970522,3220.333276667592,1290.1784367590617,4509.280291327066,867.7903826941292,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2030-01-01 20:00:00,1699.5041170473528,2485.8700563344264,1861.044988667386,7919.652486137636,23909.208034546977,1099.436358410724,1670.1892429596178,2216.594123449238,3203.090325675679,1742.2039506203923,3577.4793631691364,5534.576831395873,2715.239756751973,2722.745470888012,1477.3312209264,5670.799530633804,3853.1203640251615,1303.3577790153,3253.7633835791025,1289.2292908282784,4469.991879107612,852.1438374961403,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2030-01-01 21:00:00,1692.816368180908,2454.219965424471,1815.967923896367,7815.659147920178,23742.12393478129,1083.0872770267588,1651.5348196950613,2185.212051733482,3201.7722811925773,1736.36234062034,3529.815757779322,5514.017080657488,2678.481886869662,2721.420682171652,1477.1857808843888,5665.199831886856,3820.02353245581,1294.449999290678,3313.5333126322776,1291.7850529326035,4456.523328075639,857.1850086629066,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2030-01-01 22:00:00,1674.4352560996476,2451.620771587392,1782.5905053733868,7701.777684697977,23730.20900850849,1071.520439168484,1652.9096833181898,2157.0047979554624,3188.540194087235,1716.300885956098,3504.4433463332016,5490.698551946198,2642.3176789867293,2706.841209481911,1469.2994910912714,5638.734421384457,3772.621704091748,1287.3074387795898,3286.2833663954275,1305.0147789650832,4422.424966898057,852.2461782284581,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
