time,AVA,AZPS,BANC,BPAT,CISO,CHPD,EPE,IPCO,LDWP,MONT,NEVP,PACE,PACW,PGE,PNM,PSCO,PSEI,SCL,SRP,TEPC,WACM,WALC,AECI,AEC,AVRN,CPLE,CPLW,DEAA,DOPD,DUK,EEI,ERCO,FMPP,FPC,FPL,GCPD,GRID,GRIF,GVL,GWA,HGMA,HST,IID,ISNE,JEA,LGEE,MISO,NSB,NWMT,NYIS,OVEC,PJM,SCEG,SC,SEC,SEPA,SOCO,SPA,SWPP,TAL,TEC,TIDC,TPWR,TVA,WAUW,WWA,YAD,BCHA,CEN,HQT,NBSO,IESO,MHEB,AESO,SPC,GLHB
2050-01-01 00:00:00,1894.09461070413,2685.451616737133,1811.129911235446,8364.175301594807,22779.066294855347,1265.217661747075,1685.5059310347085,2396.5410861348514,2785.6826986791834,1882.5056686275016,3625.979646529434,5782.105007300449,2843.7196414741484,2822.026115734089,1625.2402991985334,6243.478150950006,4031.14838856618,1319.8584415129187,2823.6442150138078,1428.498287139988,4668.025770935589,859.4778082500324,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2050-01-01 01:00:00,1976.987908533405,3040.469393301365,1927.7038355325992,8817.929349839967,24142.533399340977,1306.8220322304433,1764.9647056631304,2531.3968093701883,2958.45114695757,1956.4289888333324,3854.392603619743,6011.728128567561,3024.8809715750654,2972.505107790448,1771.622113619487,6631.425573781819,4309.51133177683,1409.3077203585242,3049.8573347872,1578.3293951662831,4830.224727898803,891.4564905492256,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2050-01-01 02:00:00,2034.4428632105112,3320.730867898097,2101.12244220842,9219.213117702631,26393.68722751742,1333.9431361482589,1825.3781210501677,2619.085494891486,3233.148934126495,1978.3417704834355,4141.053580078513,6105.356589605404,3195.408901674769,3147.57508522307,1847.3616222584133,6685.096186935604,4525.088869120547,1488.3436928538752,3282.7398205575646,1639.9111629604915,4858.809146510612,936.3877596496374,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2050-01-01 03:00:00,2016.8917788669305,3331.284734976025,2152.678062268495,9222.7759951364,27534.47251026616,1328.2760496465758,1828.585213560825,2600.701666734372,3310.677061946393,1943.0352037592888,4183.996981344448,6016.654312781595,3192.317361801768,3153.2847310669704,1825.681073162996,6532.9771363498985,4526.017591534948,1481.9357596643115,3294.9723271425164,1631.2048468395742,4808.029705281351,943.7285245958304,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2050-01-01 04:00:00,1992.544674067214,3288.888391275465,2128.728490790827,9141.988614294403,27430.73689499303,1326.6523597212824,1816.504989904075,2573.603678614909,3274.098921479765,1908.1061512189517,4153.299866559459,5921.785389695738,3154.379267658893,3101.1867311438723,1807.12829741986,6370.265385336864,4470.892434552714,1461.6349617960975,3244.984954010404,1594.2582625038742,4765.32183086422,934.1150928342744,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2050-01-01 05:00:00,1946.7891496005625,3173.1433007912274,2083.0327617156254,8932.572023189532,26790.79799257275,1314.4472759629673,1779.555606481048,2497.960829079928,3208.329102293734,1840.875004754607,4084.613975831992,5742.207373115606,3075.869119506532,3015.8731988538184,1740.5081805371424,6099.62043086179,4341.89987872433,1421.6855931857028,3140.11708940466,1518.8664417926466,4655.598729182802,909.0980125942688,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2050-01-01 06:00:00,1866.5741490661655,2963.1280997121366,1984.734443448895,8544.082302441859,25618.92704825325,1283.516181340061,1710.8490936845235,2367.1472938600155,3071.3458969850035,1754.0217283069414,3945.037621297396,5485.151499024772,2931.794223884881,2856.5192577641924,1634.9632267577672,5720.555409064612,4108.25167121208,1355.2987258215564,2938.9942486858254,1417.5597028546845,4513.882157643082,878.7888067412504,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2050-01-01 07:00:00,1760.6597203891265,2757.125460924369,1839.0404432756025,8019.368017705131,23878.17861383265,1240.1635797159363,1644.8377886001072,2251.939978394061,2845.133880187658,1682.2445034038233,3768.484754239916,5233.917877955673,2763.235082739933,2634.2188259075874,1544.283532080302,5406.820804289085,3815.1975624347806,1255.3522589635218,2739.5805091467537,1341.3762461832316,4446.835038479604,885.9746927055069,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2050-01-01 08:00:00,1671.711370950205,2651.101435676123,1700.1301113050415,7584.922025921892,22131.958952598285,1213.2355442204127,1601.3951336571604,2187.389510248149,2612.852898474649,1641.2371214941618,3599.2088287849274,5069.977742549694,2604.6191739968463,2431.4727327002106,1489.8702307033038,5221.536597377452,3523.762804992487,1154.9293700935254,2623.1034316647088,1302.1206650015029,4380.818378746168,864.9873001928892,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2050-01-01 09:00:00,1605.1610305640145,2580.525794691564,1603.4036465346069,7341.160432498759,20871.957715187054,1194.8849462753335,1576.453317280825,2152.193096608737,2413.0938263916523,1621.357995355886,3476.858690612262,4986.49456858233,2495.5924939473643,2294.9673549460967,1456.479269222621,5152.073182656222,3330.278472808128,1086.017081536373,2558.836135766079,1280.812917920064,4342.991516643234,858.997225878442,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2050-01-01 10:00:00,1584.7350932801346,2524.759449519322,1551.741002083172,7236.767821544356,20066.80451874286,1195.3911342409942,1560.0092063601214,2150.4675277429765,2289.416434201613,1610.7829036810483,3413.0674324567544,4941.771976520383,2446.6282686129616,2210.733345146383,1440.33034687421,5113.911035367449,3227.5400738640856,1041.7681196507756,2524.056322763297,1269.197169444284,4319.26761051327,860.0495479159813,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2050-01-01 11:00:00,1577.716026846741,2555.28259580545,1532.2228719938375,7254.166418692539,19607.682520266037,1203.1416149722445,1563.5992653892365,2161.726708117696,2213.17590231926,1613.4741013863093,3384.700498984665,4960.444636414859,2444.710550728857,2189.046408737961,1445.750838032824,5151.349243827067,3209.971920586672,1027.748534336568,2558.2623988602268,1291.0320547817375,4339.165292566667,866.0269426448067,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2050-01-01 12:00:00,1594.4014061171383,2666.3242269643165,1535.2363523029635,7364.610316381837,19488.69506118403,1217.9584911516458,1588.6266624327409,2208.8469448844085,2185.96355307412,1635.700016395976,3395.1609442285217,5040.017810142903,2472.741971463439,2212.420826499268,1478.531934807547,5291.067794908305,3269.998165659974,1040.7499880385756,2669.1143714366817,1351.688720959749,4392.43277762949,887.9193051924608,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2050-01-01 13:00:00,1649.0867185841394,2926.431951531978,1597.0078364098176,7688.6515944679795,19952.787704629416,1249.341553048963,1647.6481888350731,2320.909405978648,2243.204366941557,1697.8549544455936,3471.282504538141,5242.086548441794,2591.527582357827,2317.968259203172,1567.1412272884977,5595.841082812798,3460.7612249953904,1095.9355938523856,2910.340324309792,1471.606008680984,4504.521081979408,934.8148323601248,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2050-01-01 14:00:00,1774.1586165393207,3273.7728232109566,1733.2532479692854,8313.22264307321,21252.939983849024,1308.0462273630426,1739.6533842317956,2509.7340424868303,2426.455480843869,1822.0238650503536,3646.106303825008,5567.77626257805,2845.62839883489,2553.078437415392,1700.127542465707,6050.719631406077,3791.6241875413953,1216.0023633719832,3235.140348247924,1602.8820187234242,4661.807483298699,991.4062840719218,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2050-01-01 15:00:00,1940.030810892152,3396.278490921085,1946.265493414481,9137.34874239383,23452.05864779583,1382.5693719567205,1769.9908272009402,2669.257343814665,2709.9881123011974,1935.7950176627892,3850.832792248715,5823.5762475466245,3188.998965304003,2897.952985062742,1740.8765985119896,6287.79765784107,4188.910230110496,1396.0411784365667,3307.5542224524456,1588.9446290601252,4762.965040251302,989.064085084884,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2050-01-01 16:00:00,2017.3457756384416,3267.2910907040664,2040.657213816181,9520.61255146892,24757.104660069577,1400.1990033049265,1776.8210369402882,2681.2143254044845,2861.589260165425,1946.091667646975,3859.378077196858,5855.467506674285,3381.003573091525,3101.910591847492,1717.524492196345,6274.519310750722,4434.683516767824,1509.7744646454844,3197.4567800030736,1496.4959957604185,4765.917319918958,955.6693121553088,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2050-01-01 17:00:00,2000.899387903937,3048.5118446119905,2020.6324038492828,9338.580141621567,24681.38828460908,1366.6835851942628,1774.9133616860613,2610.1006026596606,2928.2303572527285,1936.859443776584,3818.1426267970687,5848.935563974746,3302.78199295545,3070.6232463056344,1690.1092811627589,6233.93559789283,4361.4701755660535,1480.2551023558951,3110.82509212845,1418.7942098672622,4747.62882921328,930.788151971349,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2050-01-01 18:00:00,1951.8349136030931,2804.817633884857,1988.797828617758,8915.648032593435,24139.60220674372,1319.9333219877217,1766.9991043402797,2532.1431997031937,2921.9870360995287,1906.5716815521528,3757.086314371883,5806.125827497904,3154.197076470418,2991.3275116085165,1647.591977910921,6166.3997311727135,4122.161291417443,1395.5432477969705,3008.6006760862047,1347.304484951024,4701.977117101367,901.3195976703328,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2050-01-01 19:00:00,1895.0802876112984,2585.8934683444754,1943.30116158064,8469.364126969345,23553.730836690283,1272.3779985563249,1752.3195071547905,2445.7715339476176,2922.067624239753,1868.335089376255,3690.3637493094648,5740.626842295794,2992.2311039867527,2911.762533497196,1601.061751285691,6081.799552394309,3899.0486896840976,1315.261736167518,2906.059391515954,1284.9034368627224,4652.273946173667,871.0631526059387,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2050-01-01 20:00:00,1854.0719175659196,2424.543056388131,1892.8773684690489,8163.698072856192,22969.68651641054,1233.5061126782807,1728.7088188353582,2373.985584550842,2951.699772995067,1837.3099091883455,3627.5957136157785,5678.909086788224,2854.732316034673,2831.3841928540314,1562.8465474147008,6015.605240844601,3767.657767478768,1268.0069409537607,2821.9270651196903,1240.9761231987943,4611.633987122013,845.5884312544648,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2050-01-01 21:00:00,1825.625995683152,2325.6433104213256,1843.2317677079773,7959.391518012086,22670.473993829983,1209.3115970393872,1713.7473785144164,2331.90365473388,2933.688374704069,1823.2307752178397,3576.9635439137937,5659.775544107076,2775.721513257602,2787.512680325884,1542.948964710084,6008.119296418161,3670.9185767791223,1235.101876997583,2740.1908112503897,1214.5326121305814,4596.543579891402,824.681989468224,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2050-01-01 22:00:00,1794.5290682027394,2304.5519294500828,1806.6121623533456,7790.11320381696,22777.21926863137,1189.7249819427414,1715.6193744568775,2296.448109984076,2945.500892522216,1798.5263524975253,3549.1464324458857,5640.1651563446,2711.774554978117,2745.257183409059,1531.0682027737776,5994.480356536297,3587.1496860548946,1209.3807738556125,2685.11733999783,1219.4101695781644,4562.71552808026,817.0831507702785,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2050-01-01 23:00:00,1808.786645581806,2388.705651907697,1794.563613124085,7850.613054007327,22874.92756980061,1197.0358941791576,1720.4022906435248,2308.9443991123158,2950.331031779572,1813.5335809738197,3556.3598521805816,5683.742755396601,2708.2668717737333,2747.3871023265046,1552.2705826968795,6107.124790941421,3635.903787317201,1220.8520139556167,2693.056641204664,1280.7178080148442,4596.608199064452,825.0128834387434,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2050-01-02 00:00:00,1859.3380486131184,2606.823345155662,1805.23502608699,8148.576746456941,22663.142081694423,1223.5496887042316,1725.9867056089463,2380.836455695986,2860.81711862827,1860.9383331412257,3604.675832053857,5764.4200273907145,2789.8905625808243,2797.654691414717,1609.3682037734566,6314.023739362937,3848.403900206336,1279.3468971650238,2785.2354056880013,1398.3763452190703,4677.216289394539,858.7163584271506,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2050-01-02 01:00:00,1957.2077512458368,3001.1552575106302,1924.3142765722368,8633.772250659704,24041.30380474975,1264.979716204158,1802.3916674186096,2508.443887959538,2917.3230235381857,1930.81777794338,3836.406596316593,6008.59047084164,2987.8373043796605,2947.307533494146,1760.310965155639,6717.438376766569,4157.678846423127,1381.1818710978844,3031.253067770013,1562.2052968439089,4841.84803065571,890.9000464478888,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2050-01-02 02:00:00,2024.552784566728,3296.418178659088,2097.880255376769,9035.056018522368,26296.267348851678,1291.926477138531,1859.680251084127,2592.6810063514145,3186.9977240301555,1951.38260112559,4123.242194205491,6104.7861063825085,3158.944041779292,3110.3983362613126,1836.597787429912,6767.713747697274,4372.347207207841,1457.6374904500567,3271.5372511708706,1628.7483256603869,4867.999664969562,935.8459588141252,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2050-01-02 03:00:00,2013.7834684360264,3318.352453465915,2150.4674803378243,9041.613320333056,27443.583573186945,1286.7824195871758,1860.8277954146915,2572.5713946295896,3266.1800170864817,1916.82490021694,4167.582566912446,6013.516655055676,3159.325345705857,3114.868757139822,1815.099676212944,6595.600492908971,4381.458518653283,1453.0358044607176,3289.170996567264,1624.1173310934753,4810.732798945748,943.1940453932308,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2050-01-02 04:00:00,1990.0015109873832,3290.4402650566767,2125.633676087887,8962.323151679517,27339.3037127816,1283.76398579434,1847.824326022038,2547.026611718366,3228.4439609543547,1885.6401767540804,4137.234694987712,5917.506765524029,3121.966058862913,3068.553807055221,1796.36446259136,6420.816769547198,4324.515008553041,1430.9287593922777,3246.3852751837408,1592.132007780045,4763.699974665582,933.5879352645871,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
