time,AVA,AZPS,BANC,BPAT,CISO,CHPD,EPE,IPCO,LDWP,MONT,NEVP,PACE,PACW,PGE,PNM,PSCO,PSEI,SCL,SRP,TEPC,WACM,WALC,AECI,AEC,AVRN,CPLE,CPLW,DEAA,DOPD,DUK,EEI,ERCO,FMPP,FPC,FPL,GCPD,GRID,GRIF,GVL,GWA,HGMA,HST,IID,ISNE,JEA,LGEE,MISO,NSB,NWMT,NYIS,OVEC,PJM,SCEG,SC,SEC,SEPA,SOCO,SPA,SWPP,TAL,TEC,TIDC,TPWR,TVA,WAUW,WWA,YAD,BCHA,CEN,HQT,NBSO,IESO,MHEB,AESO,SPC,GLHB
2050-01-01 00:00:00,1871.4850626918696,2499.9464988124446,1729.589962351312,8273.99121824944,22179.010498122785,1190.630430186539,1668.1009758340556,2288.2735741046977,2820.938117715837,1823.2855764059557,3548.457252984485,5573.364814567407,2699.2739088041094,2763.0541674676224,1535.7341851172523,5937.425296500724,3971.046821705704,1328.0974563928532,3076.6785116319843,1367.4100221938204,4608.136308810643,864.38526817607,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2050-01-01 01:00:00,1960.520711306896,2735.60860763285,1834.7433856553864,8719.052508197117,23087.501166492068,1231.7599816162897,1742.756747077775,2413.183529544068,2853.094477884751,1892.948652249851,3764.935598622758,5814.571612756925,2891.9261968935853,2895.1195867299525,1682.361295320234,6309.595515315773,4271.310500990362,1418.8520973195057,3049.286339999923,1450.7148520655096,4764.04876414359,886.1372182209756,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2050-01-01 02:00:00,2017.729664644478,3026.1895839711838,1991.517957577743,9034.090525737944,25285.979148153663,1257.2901244910431,1793.5043420014051,2489.8208044425,3065.298063943944,1906.0538506463072,4040.039823388509,5903.217158748541,3036.8988330600887,3029.8409957563867,1751.2632614821796,6342.503465850075,4455.531355882757,1482.6044393554412,3119.1037316384045,1517.2193854911604,4772.7548447532345,920.7394019764886,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2050-01-01 03:00:00,2001.1648227122453,3027.87177374931,2027.1950844366963,8981.057183717925,26284.833336368632,1250.5863246264514,1787.3766332019786,2461.344693969392,3133.3274994956464,1870.4987043796204,4065.689208341,5829.774162046437,3005.9472558861576,3005.4356118968904,1724.0706854044813,6191.219369391226,4434.472469943627,1465.2338678596277,3038.803422216559,1513.2666970537084,4715.968778766144,923.9504031992836,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2050-01-01 04:00:00,1974.637553024736,2995.3558586983654,2000.5911137946343,8880.468821563543,26113.816199702254,1245.5220443275805,1775.6103883037658,2436.8691906829768,3083.2011017757864,1843.3922693348964,4028.695175516655,5743.574074473663,2953.6837559140304,2942.8702833622438,1708.6641799919034,6067.421823468189,4369.26046547124,1434.22484889587,2980.919271292096,1492.4421387078974,4683.639423724515,917.5400286811451,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2050-01-01 05:00:00,1938.646436386404,2921.832488562007,1964.458413194097,8706.520445019987,25541.740811111216,1235.4233874810466,1746.2145601585398,2391.449329385692,3010.148834500345,1794.3815500404874,3969.7726839552633,5599.558850905503,2889.793947431702,2870.0906358275606,1658.9969378911871,5845.777509496113,4260.17116976537,1394.7092205576882,2919.514186352405,1432.5508532714769,4600.557451852257,900.9800739676814,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2050-01-01 06:00:00,1883.3555216585544,2781.3370035080657,1895.119410579448,8424.406697753866,24642.169385590125,1217.0641412764846,1697.7532714851,2300.014586501771,2898.1575685080334,1733.7185807615556,3871.629952351718,5385.098156518262,2787.4946898465687,2749.055682183739,1576.7015393178358,5559.527562072351,4102.143605297086,1349.4609844071215,2800.939693269697,1354.7968878950114,4492.161827948102,880.6263811912286,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2050-01-01 07:00:00,1803.0929554148893,2598.5457844375965,1784.150819084404,8020.37402628554,23290.43261291474,1186.6500600561758,1644.5687155362166,2210.052694821553,2725.0276773956493,1673.408735787803,3734.5956045804255,5152.307664809212,2675.7710526754536,2585.0681427903955,1496.659924897549,5279.270422072942,3899.432315416897,1282.7137963722776,2646.819508695169,1290.1142494419698,4429.406175618539,892.659161165109,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2050-01-01 08:00:00,1736.4746252256375,2479.2551263174632,1659.7524639884668,7636.219125709139,21780.73755063489,1166.3796725204124,1602.6265203792527,2141.6285046790126,2524.5859923314465,1628.4458578550764,3582.9365329029683,4982.536889823923,2532.655831832463,2410.57689366186,1435.1385834989617,5082.438149628437,3659.299605354922,1206.7083501190752,2531.8973882452806,1242.1733442805642,4351.707208948462,877.731791108602,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2050-01-01 09:00:00,1675.0206945248265,2396.104923017422,1560.0833246050506,7375.061503153601,20563.804300731008,1153.7697277141165,1573.87537237508,2096.1077464771106,2338.6200456677534,1601.7017969524911,3452.8902035843826,4875.929837400905,2417.891887321461,2274.118082611468,1392.5286444249382,4987.232821590126,3476.2256609289634,1146.746564417091,2454.780838941303,1215.0672932503626,4304.70828248846,866.7351275655112,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
